"id","jira_parent_id",candidate_id,"project_id","ticket_number","interview_number","interview_type","interview_technology","interview_language","interview_seniority_level","task_status","task_created_date","interview_date","subjective_readiness","interviewer_comment","project_name"
2361,510,7781,16,SPT-16975,4,TECH,Java,RUSSIAN,,DONE,"2022-08-12 12:08:08","2022-08-15 07:00:00",90.0,"Сильные стороны:
Отличные теоритические знания по Java core(коллекции, исключения), 
хорошие теоритеческие знания по многопоточности, базам данных.
По вопросам от заказчика подготовлен хорошо.
Хорошо излагает мысли.
Слабые стороны:
По SQL задаче немного затруднялся решить, по многопоточности не хвататает практических знаний.
",Яндекс Медиалаб
2363,1044,2188,488,SPT-16970,2,TECH,iOS,ENGLISH,M3,DONE,"2022-08-12 11:51:40","2022-08-12 13:30:00",90.0,"Сильные стороны:
- Опыт в тестировании неплохой
- Опыт в написании тестов для RX есть
- Опыт с RxSwift + Combine

Слабые стороны:
- Самопрезентация
",Space (Neobank)
2364,1043,2906,1050,SPT-16969,1,TECH,Android,RUSSIAN,J2,DONE,"2022-08-12 11:50:11","2022-08-12 12:00:00",70.0,"Сильные стороны:
В целом хорошо знаком с технологиями + имел опыт работы с ними

Слабые стороны:
Нужно подтянуть теоретические вопросы, которые спрашивают на собесе на проект. Вопросы которые стоит повторить указаны ниже.

",X5 Retail Group. Доставка товаров
2367,1048,4382,793,SPT-16990,2,TECH,Java,RUSSIAN,J2,DONE,"2022-08-12 14:08:23","2022-08-17 10:00:00",75.0,"Сильные стороны: Общее понимание микросервисной архитектуры, брокеры сообщений, kafka, Docker

Слабые стороны: Масштабирование микросервисов, Richardson maturity model, Azure Devops, Elastic stack

",IHS
2369,998,11877,195,SPT-16988,3,TECH,Java,RUSSIAN,,DONE,"2022-08-12 13:34:31","2022-08-16 10:00:00",78.0,"Сильные стороны: Java, Spring, Hibernate, Rest

Слабые стороны: Очереди(RabbitMQ, Kafka), Kubernetes, Gradle

",Философия ИТ
2370,666,1581,1389,SPT-16987,5,TECH,Java,RUSSIAN,,DONE,"2022-08-12 13:28:31","2022-08-19 10:00:00",70.0,"Сильные стороны:
Уверенные знания в Java/Spring Framework. Уверенная речь. Хорошо рассказал про свой опыт, но только через наводящие вопросы. 

Слабые стороны:
Некоторые темы знает только поверхностно, маловато опыта с клауд технологиями и оркестраторами контейнеров. 
",Laba_Sales
2371,1050,2906,1157,SPT-16986,2,TECH,Android,RUSSIAN,J2,DONE,"2022-08-12 13:23:54","2022-08-15 13:00:00",80.0,"Сильные стороны:
В целом ответы были точные, но второй прогон не помешает				
Слабые стороны:
В добавок к Special recommendations, рекомендую изучить firebase. 
",ПАО Банк «ФК Открытие»
2373,816,8768,1389,SPT-16984,4,TECH,Java,RUSSIAN,,DONE,"2022-08-12 13:05:08","2022-08-22 13:30:00",95.0,"Сильные стороны: коллекции, git, hibernate.

Слабые стороны: 

",Laba_Sales
2374,1017,7614,1157,SPT-16997,3,TECH,QAAutomationJava,RUSSIAN,,DONE,"2022-08-12 15:25:11","2022-08-16 11:00:00",85.0,"Сильные стороны:

Слабые стороны:

",ПАО Банк «ФК Открытие»
2375,984,7677,1157,SPT-16996,3,TECH,QAManual,RUSSIAN,,DONE,"2022-08-12 15:21:39","2022-08-15 11:00:00",95.0,"Сильные стороны: глубокие знания по всем темам

Слабые стороны: -

",ПАО Банк «ФК Открытие»
2377,1052,1536,793,SPT-16999,2,TECH,Java,RUSSIAN,M1,DONE,"2022-08-12 18:01:03","2022-08-16 10:00:00",50.0,"Сильные стороны:
Great understanding of architecture, databases, REST
Слабые стороны:
No experience with clouds, some topics need refreshing: SQL (Normalization), OAuth2
",IHS
2380,1016,1010,1391,SPT-17006,3,TECH,Angular,RUSSIAN,M1,DONE,"2022-08-15 06:39:41","2022-08-15 14:00:00",80.0,"В целом, показал довольно неплохие знания по опрошенным темам, но есть темы которые не до конца разобрал и подтянул.	

",Jusan Bank - Staff augmentation
2381,1055,3790,805,SPT-17004,2,TECH,DevOps,RUSSIAN,M3,DONE,"2022-08-15 06:10:45","2022-08-15 13:00:00",80.0,"Сильные стороны: хорошая  теория по указанному стеку, 

Слабые стороны: мало практики с ELK, Prometheus, alertmanagers

",Ингосстрах-Инвестиции
2382,1031,1594,1073,SPT-17002,3,TECH,Java,ENGLISH,J3,DONE,"2022-08-15 05:47:14","2022-08-15 12:00:00",60.0,"Кандидат вполне неплохо разговаривает на английском, приятен в общении. Чувствуется явная нехватка знаний в некоторых темах. Задачи на лайв-кодинге решил и производит хорошее впечатление как разработчик. В процессе интервью постоянно что-то на клавиатуре печатал, возможно гуглил в некоторых моментах, но по большей части, если это так, это ему не помогало, может лишь иногда. Умеет логически рассуждать.

Сильные стороны:
1. Довольно уверенно говорит о сложностях алгоритмов
2. Имеет практический опыт c DynameDB
3. Имеет опыт с AWS

Рекомендации:
1. Изучить больше микросервисный подход. Хорошая книга - Крис Ричардсон - Микросервисы. Паттерны разработки и рефакторинга
2. Изучить уровни изоляции транзакций. Уровни у разных баз - https://www.infoq.com/articles/Isolation-Levels/ . !!!!Пройти курсик(сразу много понятно станет) - https://stepik.org/course/3203/info
3. Изучить что такое OAuth2
4. Попрактиковаться чуть больше в работе с хибернейтом и построении связей в сущностях. Почитать про уровни кеша, HQL and CriteriaAPI.
5. Написать свой спринг бут стартер.
6. Почитать кто такой поток демон и про атомики. https://metanit.com/java/
7. Почитать про ELK стек и как чаще всего идет сбор метрик. В книге из первого пункта есть эта тема.
8. Почитать про профилировщики в Java. (JProfiler)
9. Почитать про параметризованные тесты
10. Почитать про Spring AOP. Ну и скоупы бинов вспомнить.
11. Почитать про фичи в новых версиях Java. https://habr.com/ru/post/593243/ 
12. Почитать про git-flow. Чисто для того чтобы понимать термин. https://www.atlassian.com/ru/git/tutorials/comparing-workflows/gitflow-workflow / https://danielkummer.github.io/git-flow-cheatsheet/index.ru_RU.html 
13. Посмотреть на параметризованные тесты.",Mondia group
2383,1039,11689,195,SPT-17001,3,TECH,React,RUSSIAN,,DONE,"2022-08-15 05:38:35","2022-08-16 06:00:00",85.0,"Сильные стороны: Отлично знает теорию по общим вопросам(опцимизация приложения и пр.), по js также с теорией все хорошо

Слабые стороны: начал сильно закапываться в задачки, некоторые задачки из тем по js(dead zone, наследование)

",Философия ИТ
